"term","odds_ratio","conf_low","conf_high","estimate_log_odds","std_error","z_value","p_value"
"(Intercept)",0.622700856354405,0.165428794154556,2.34394718577371,-0.47368904187679,0.67628846003633,-0.700424552344637,0.483662207568621
"management_domain_count4",1.81439305767572,1.24031529589915,2.65418170575356,0.595751008307049,0.19407417863523,3.06970774008419,0.00214268333221269
"countryGTM",2.54818657820415,0.482438779624966,13.4592307077541,0.935381960383918,0.849124085838497,1.10158453397331,0.270642335149623
"countryHND",2.36897122136889,0.517385613213704,10.8468896396545,0.862455777094793,0.776236016652015,1.11107415604683,0.266536431034005
"countryMEX",2.61576851944136,0.490288544468696,13.9555472476214,0.961557943227714,0.854244458242978,1.1256238585445,0.260324764927431
"countryNIC",3.06871234160482,0.615149629685095,15.308463146338,1.12125804091059,0.8199733578459,1.3674322832344,0.171489849129562
"countryPAN",1.25391747111123,0.214504991247322,7.32994143966158,0.226272627534012,0.90086474449006,0.251172697031334,0.801680592661876
"countrySLV",2.36899007650412,0.476057027144732,11.788743076087,0.862463736271346,0.818714981261323,1.05343587941022,0.292141267311114
"facility_complexityHigher-complexity",0.640490322086982,0.197075236219658,2.08157991108457,-0.445521267693958,0.601351247813622,-0.740866954735313,0.458774113549602
