"term","odds_ratio","conf_low","conf_high","estimate_log_odds","std_error","z_value","p_value"
"(Intercept)",0.597620875378676,0.158827122921943,2.24867581882662,-0.514798713747741,0.676091954974146,-0.761432982540707,0.446398493544424
"management_domain_count4",1.70240953793773,1.21155053198087,2.39213978976413,0.532044622791486,0.173542679656205,3.06578545315474,0.00217099034601457
"countryGTM",2.79976136086527,0.536871862590969,14.6006230238336,1.02953418528662,0.842617354787003,1.22182884014639,0.221772359859802
"countryHND",2.84941057817202,0.670289156333169,12.1128927214257,1.04711215821497,0.738346041478484,1.4181861883057,0.156136413218355
"countryMEX",3.06308446379986,0.601554692504273,15.5970629924151,1.1194224029846,0.830438889708647,1.34798889702448,0.177661953718416
"countryNIC",3.11109615439869,0.62072588710253,15.5929041836716,1.13497512531272,0.822367768082408,1.38013084822044,0.167546360748588
"countryPAN",1.22117695829236,0.207915286515207,7.1725037079229,0.199815113613748,0.903285547052708,0.221209244701984,0.824929511328524
"countrySLV",2.64405928991313,0.542798946695794,12.8796298724102,0.972315346062197,0.807822264074994,1.20362533852116,0.228734421353622
